portfolio,date,net_return,gross_return,tc_cost,turnover,n_stocks
vw_gr_top_n_10,2017-04-30,0.02298542389693,0.02318542389693,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2017-05-31,0.027154122714569646,0.027254122714569645,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2017-06-30,-0.01684521082094895,-0.01644521082094895,0.0004,0.4,10
vw_gr_top_n_10,2017-07-31,0.026265411689641843,0.02646541168964184,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2017-08-31,0.016393853063096715,0.016393853063096715,0.0,0.0,10
vw_gr_top_n_10,2017-09-30,0.026328744860534027,0.026528744860534026,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2017-10-31,0.03946304371462027,0.03956304371462027,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2017-11-30,0.007686275349313904,0.007886275349313904,0.00019999999999999996,0.19999999999999996,9
vw_gr_top_n_10,2017-12-31,0.012284845179790994,0.012684845179790993,0.0004,0.4,10
vw_gr_top_n_10,2018-01-31,0.06630871256234966,0.06640871256234966,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2018-02-28,-0.02726206902301789,-0.02706206902301789,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2018-03-31,-0.010026177491525607,-0.010026177491525607,0.0,0.0,10
vw_gr_top_n_10,2018-04-30,-0.009668153884043055,-0.009368153884043055,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2018-05-31,0.04717996520101186,0.04727996520101186,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2018-06-30,-0.004289635120002186,-0.0040896351200021865,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2018-07-31,0.04560156889110561,0.04580156889110561,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2018-08-31,0.021741436107689832,0.02184143610768983,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2018-09-30,-0.015144917102895521,-0.01494491710289552,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2018-10-31,-0.10547086152083754,-0.10537086152083754,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2018-11-30,0.033608129383111536,0.03370812938311154,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2018-12-31,-0.048089570838584575,-0.04778957083858457,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2019-01-31,0.07146962547940205,0.07156962547940206,9.999999999999998e-05,0.09999999999999998,10
